"ID","A1B1","A1B2","A1B3","A2B1","A2B2","A2B3","A3B1","A3B2","A3B3","A3B4","A3B5","A3B6","A4B1","A4B2","A5B1","A5B2","A5B3","A6B1","A6B2","A7B1","A7B2","A7B3","A7B4","A8B1","A8B2","A8B3","A8B4","NONE"
290,-1.07577234896951,1.06499116031446,0.0107811886550464,-0.398914814014639,0.278536389361497,0.120378424653143,0.105170477615682,0.827878670357021,1.06648357544698,-0.170918750725473,0.543190365833719,-2.37180433852793,-0.550622273816245,0.550622273816245,-1.30861058884493,-0.23252016520825,1.54113075405318,0.353850063389438,-0.353850063389438,-0.58551149638032,0.106947990326162,0.22252896378172,0.256034542272439,2.10756336632541,0.735496273020326,-0.00554815646303635,-2.8375114828827,8.67385232017678
31,-2.5289764838163,2.30299619547032,0.225980288345975,0.362605550646256,-0.513709226096507,0.151103675450251,-1.52870296787935,0.994208983417717,1.57719395152225,-0.835890974789969,1.08637684090031,-1.29318583317096,-0.122855332307065,0.122855332307065,-2.35935782500609,0.827439050284791,1.5319187747213,0.387710761660951,-0.387710761660951,-1.57421791228855,0.147182058745532,0.566358027003605,0.860677826539411,3.24082113993863,1.79446776982974,-0.896842956232892,-4.13844595353548,1.68837867179487
20,-2.44897568698716,2.9217302477948,-0.472754560807638,-0.452500546249595,-0.727041346225777,1.17954189247537,-0.269282589203557,-0.148334551690621,1.60350346708348,-0.0986079874600398,0.320759824747672,-1.40803816347694,-0.255046049750474,0.255046049750474,-3.59278839831088,1.69145110268302,1.90133729562787,0.366956370539353,-0.366956370539353,-0.781163765124867,0.513113644120418,-0.00308089925408303,0.271131020258532,1.16391136380937,2.24342863570796,0.0786237637867071,-3.48596376330404,2.41531398758778
268,-2.58190648184637,1.97973243078733,0.602174051059038,0.385930508148747,-0.887173777100524,0.501243268951777,0.179670828729342,0.763666203030386,1.90071211812055,-0.60153845325183,-0.587239748029648,-1.6552709485988,-0.283052474493425,0.283052474493425,-3.48357116244967,1.31608325801831,2.16748790443136,0.619065261116873,-0.619065261116873,-1.29095851464656,-0.161424311984284,0.530867416058541,0.921515410572304,3.09468695264546,2.65728935751276,-1.01542276443918,-4.73655354571904,2.52293631041564
110,-3.57407508503045,1.60289879077557,1.97117629425487,0.489112722965542,-1.20411168557383,0.714998962608288,-1.13547238483502,0.253733316269656,0.277928487928388,0.828309442999091,0.624442726005536,-0.848941588367648,-1.90896378685466,1.90896378685466,-2.13648091162924,-0.0769497621990776,2.21343067382832,-0.165240201759506,0.165240201759506,-1.1865061691877,0.369247649858464,0.334343231574217,0.482915287755021,0.68623392829246,0.425880297611604,-0.779111423999336,-0.333002801904728,0.107687482264974
119,-1.3352328942697,2.64647894451581,-1.31124605024611,-0.89769207183492,0.119187449003184,0.778504622831736,-0.111372044834884,0.936321843277021,0.656296696724434,-0.524142079268809,0.548683058461012,-1.50578747435877,-0.109368800290511,0.109368800290511,-3.09147970989807,1.42554562782638,1.66593408207168,0.380036239858055,-0.380036239858055,-0.70750790294102,0.0106020182159142,-0.311984326178947,1.00889021090405,2.29422875179015,1.84679906530224,-0.581494652519649,-3.55953316457274,5.08029522430698
183,-2.47104251421926,0.713401073290159,1.7576414409291,1.13251474320725,-0.582641342449789,-0.549873400757458,0.420263380530133,1.30075724305183,0.699780252035942,-1.25214867050674,0.524622338351826,-1.69327454346299,-0.0354037277346687,0.0354037277346687,-2.95117039856846,2.11551906963048,0.835651328937983,0.38712809519039,-0.38712809519039,-1.42503438064757,0.289392951886109,0.311479782576708,0.824161646184748,3.33455588530938,1.55556948342417,-0.386963766331963,-4.50316160240159,4.43405637356163
53,-1.04565334655714,1.846987459972,-0.801334113414859,1.20128136372082,-0.828440097231221,-0.3728412664896,2.10610135979254,0.421740790326247,1.3626566406246,-1.46381475786859,-0.1362879567014,-2.29039607617339,0.266898635649614,-0.266898635649614,-0.14058422445692,0.0300999344131121,0.110484290043808,1.1052684083334,-1.1052684083334,-1.01680690657126,0.032733347143059,0.383234708545441,0.600838850882757,4.79239990358916,0.744414379391544,-1.05086861427362,-4.48594566870709,3.67813368465476
226,-1.81429132578822,1.87717178327013,-0.0628804574819102,0.00953248826298165,-0.00673977629379754,-0.00279271196918411,0.386580351312703,0.512683164646398,2.24723225793175,-0.621543441552911,-0.233299402976379,-2.29165292936156,-0.630018025956411,0.630018025956411,-3.22884921675583,1.45645130806463,1.7723979086912,1.26608119908601,-1.26608119908601,-1.03117829605545,-0.388013893902521,0.831815004567675,0.587377185390297,3.57755329593658,1.88654933592347,-0.740819328726459,-4.72328330313359,6.66625353878028
129,-1.93438183526802,2.13106778692015,-0.196685951652135,0.0152435817968228,-0.177766975942375,0.162523394145552,-0.269496629158485,1.58480828116888,1.65724279357767,-0.440231179154921,0.108954601146879,-2.64127786758002,-0.426206920539971,0.426206920539971,-0.899915427942106,-0.129962719584655,1.02987814752676,0.749848842634615,-0.749848842634615,-1.27299051163038,0.112555245100854,0.222254016469664,0.938181250059864,4.24990532996617,0.4850119626529,-0.74629125924525,-3.98862603337382,7.32369398644824
